order_details_id,order_id,product_id,quantity,unit_price,total_price
53518,28163,10,2,893.75,1787.5
53519,28163,2,1,2761.13,2761.13
53520,28164,7,1,969.8,969.8
53521,28164,9,1,3021.33,3021.33
53522,28164,2,2,2761.13,5522.26
53523,28164,3,2,782.44,1564.88
53524,28165,22,2,844.84,1689.68
53525,28166,53,2,394.6,789.2
53526,28166,45,1,205.29,205.29
53527,28166,51,1,389.69,389.69
53528,28166,49,1,361.35,361.35
53529,28167,30,1,654.36,654.36
53530,28167,28,1,804.47,804.47
53531,28167,26,3,776.2,2328.6
53532,28168,36,1,1240.53,1240.53
53533,28168,42,2,562.47,1124.94
53534,28169,11,1,922.42,922.42
53535,28170,34,1,823.09,823.09
53536,28171,15,1,2972.8,2972.8
53537,28171,18,1,1916.95,1916.95
53538,28171,21,1,2743.56,2743.56
53539,28171,16,1,2419.78,2419.78
53540,28172,37,1,664.45,664.45
53541,28173,17,0,1287.64,1287.64
53542,28173,13,1,2174.44,2174.44
53543,28174,39,1,,695.64
53544,28175,33,1,988.73,988.73
53545,28175,30,1,654.36,654.36
53546,28176,23,1,375.75,375.75
53547,28176,31,2,676.56,1353.12
53548,28176,27,1,377.09,377.09
53549,28177,30,1,654.36,654.36
53550,28177,28,1,804.47,804.47
53551,28177,29,1,654.38,654.38
53552,28178,25,1,669.38,669.38
53553,28178,28,2,804.47,1608.94
53554,28179,26,2,776.2,1552.4
53555,28179,27,1,377.09,377.09
53556,28179,28,1,,804.47
53557,28180,13,1,2174.44,2174.44
53558,28180,20,1,1115.56,1115.56
53559,28180,12,1,2088.22,2088.22
53560,28181,51,1,389.69,389.69
53561,28181,45,1,205.29,205.29
53562,28182,19,1,1488.07,1488.07
53563,28182,15,1,2972.8,2972.8
53564,28182,12,2,2088.22,4176.44
53565,28183,6,2,1477.04,2954.08
53566,28183,7,2,969.8,1939.6
53567,28184,25,1,669.38,669.38
53568,28184,27,1,377.09,377.09
53569,28185,31,1,676.56,676.56
53570,28186,54,3,386.2,1158.6
53571,28187,22,1,844.84,844.84
53572,28187,21,1,2743.56,2743.56
53573,28188,27,1,377.09,377.09
53574,28189,17,1,1287.64,1287.64
53575,28189,19,2,1488.07,2976.14
53576,28190,54,1,386.2,386.2
53577,28191,43,1,434.65,434.65
53578,28191,38,1,1293.67,1293.67
53579,28192,55,1,145.44,145.44
53580,28193,30,1,654.36,654.36
53581,28194,5,1,1477.93,1477.93
53582,28195,27,1,377.09,377.09
53583,28195,30,1,654.36,654.36
53584,28195,26,1,776.2,776.2
53585,28195,25,1,669.38,669.38
53586,28196,14,1,1834.35,1834.35
53587,28197,27,1,377.09,377.09
53588,28197,23,1,375.75,375.75
53589,28197,31,1,676.56,676.56
53590,28198,22,2,844.84,1689.68
53591,28199,18,1,1916.95,1916.95
53592,28200,11,1,922.42,922.42
53593,28201,53,1,394.6,394.6
53594,28201,55,1,145.44,145.44
53595,28201,49,1,361.35,361.35
53596,28201,47,3,200.78,602.34
53597,28202,42,1,562.47,562.47
53598,28203,2,1,2761.13,2761.13
53599,28203,4,1,2270.49,2270.49
53600,28204,22,1,844.84,844.84
53601,28204,13,1,2174.44,2174.44
53602,28204,15,1,2972.8,2972.8
53603,28204,12,1,2088.22,2088.22
53604,28205,31,1,676.56,676.56
53605,28206,9,1,3021.33,3021.33
53606,28207,6,1,1477.04,1477.04
53607,28207,10,2,893.75,1787.5
53608,28208,10,2,893.75,1787.5
53609,28208,3,1,782.44,782.44
53610,28208,6,3,1477.04,4431.12
53611,28209,34,1,823.09,823.09
53612,28209,42,1,562.47,562.47
53613,28209,40,2,846.15,1692.3
53614,28209,35,1,275.13,275.13
53615,28210,16,1,2419.78,2419.78
53616,28210,14,1,1834.35,1834.35
53617,28211,42,2,562.47,1124.94
53618,28211,36,1,1240.53,1240.53
53619,28212,46,2,301.02,602.04
53620,28213,7,1,969.8,969.8
53621,28214,2,2,2761.13,5522.26
53622,28214,5,1,1477.93,1477.93
53623,28215,22,1,844.84,844.84
53624,28216,14,2,1834.35,3668.7
53625,28217,16,1,2419.78,2419.78
53626,28217,15,1,2972.8,2972.8
53627,28218,41,1,,893.22
53628,28219,37,2,664.45,1328.9
53629,28219,42,1,562.47,562.47
53630,28220,40,2,846.15,1692.3
53631,28220,44,2,1087.25,2174.5
53632,28221,4,1,2270.49,2270.49
53633,28221,6,2,1477.04,2954.08
53634,28222,16,1,2419.78,2419.78
53635,28223,29,1,654.38,654.38
53636,28224,36,1,1240.53,1240.53
53637,28224,37,1,664.45,664.45
53638,28225,54,1,386.2,386.2
53639,28226,15,2,2972.8,5945.6
53640,28226,22,1,844.84,844.84
53641,28226,19,2,1488.07,2976.14
53642,28227,18,2,1916.95,3833.9
53643,28227,15,2,2972.8,5945.6
53644,28227,19,1,1488.07,1488.07
53645,28227,12,1,2088.22,2088.22
53646,28228,9,1,3021.33,3021.33
53647,28228,1,1,2489.4,2489.4
53648,28228,8,3,1985.38,5956.14
53649,28229,7,2,969.8,1939.6
53650,28230,55,1,145.44,145.44
53651,28231,27,1,377.09,377.09
53652,28231,25,2,669.38,1338.76
53653,28232,14,3,1834.35,5503.05
53654,28232,17,1,1287.64,1287.64
53655,28232,16,1,2419.78,2419.78
53656,28233,27,1,377.09,377.09
53657,28234,29,1,654.38,654.38
53658,28235,15,-1,2972.8,2972.8
53659,28235,19,1,1488.07,1488.07
53660,28236,15,1,2972.8,2972.8
53661,28236,16,1,2419.78,2419.78
53662,28237,52,2,243.4,486.8
53663,28237,47,1,200.78,200.78
53664,28237,48,1,233.58,233.58
53665,28238,26,2,776.2,1552.4
53666,28238,30,1,654.36,654.36
53667,28238,33,2,988.73,1977.46
53668,28238,31,1,676.56,676.56
53669,28239,49,1,361.35,361.35
53670,28240,15,2,2972.8,5945.6
53671,28240,17,3,1287.64,3862.92
53672,28241,26,1,776.2,776.2
53673,28241,25,1,669.38,669.38
53674,28242,47,1,200.78,200.78
53675,28243,30,1,654.36,654.36
53676,28243,23,3,375.75,1127.25
53677,28244,48,2,233.58,467.16
53678,28244,50,1,264.09,264.09
53679,28245,52,3,243.4,730.2
53680,28246,32,1,,525.91
53681,28246,33,2,988.73,1977.46
53682,28247,34,1,823.09,823.09
53683,28247,36,2,1240.53,2481.06
53684,28247,37,3,664.45,1993.35
53685,28247,39,1,695.64,695.64
53686,28248,9,2,3021.33,6042.66
53687,28248,2,1,2761.13,2761.13
53688,28249,25,1,669.38,669.38
53689,28249,27,1,377.09,377.09
53690,28250,10,1,893.75,893.75
53691,28250,1,1,2489.4,2489.4
53692,28251,6,2,1477.04,2954.08
53693,28251,4,1,2270.49,2270.49
53694,28251,10,1,893.75,893.75
53695,28252,40,1,846.15,846.15
53696,28252,36,2,1240.53,2481.06
53697,28252,35,1,275.13,275.13
53698,28253,4,1,2270.49,2270.49
53699,28253,3,1,782.44,782.44
53700,28254,31,1,676.56,676.56
53701,28254,23,2,375.75,751.5
53702,28254,30,1,654.36,654.36
53703,28255,12,1,2088.22,2088.22
53704,28255,15,1,2972.8,2972.8
53705,28256,18,1,1916.95,1916.95
53706,28257,52,1,243.4,243.4
53707,28257,46,1,301.02,301.02
53708,28258,39,3,695.64,2086.92
53709,28258,40,1,846.15,846.15
53710,28259,38,2,,2587.34
53711,28260,51,1,389.69,389.69
53712,28260,45,1,205.29,205.29
53713,28260,50,1,264.09,264.09
53714,28261,32,1,525.91,525.91
53715,28262,24,1,716.49,716.49
53716,28263,42,1,562.47,562.47
53717,28264,30,1,654.36,654.36
53718,28265,24,1,716.49,716.49
53719,28266,8,3,,5956.14
53720,28266,1,1,2489.4,2489.4
53721,28267,52,3,243.4,730.2
53722,28267,51,2,389.69,779.38
53723,28267,46,1,301.02,301.02
53724,28268,49,1,361.35,361.35
53725,28268,53,1,394.6,394.6
53726,28268,47,1,200.78,200.78
53727,28269,14,3,1834.35,5503.05
53728,28270,53,1,394.6,394.6
53729,28271,55,1,145.44,145.44
53730,28271,52,3,243.4,730.2
53731,28271,49,2,361.35,722.7
53732,28272,29,1,654.38,654.38
53733,28273,10,1,893.75,893.75
53734,28273,5,2,1477.93,2955.86
53735,28274,3,1,782.44,782.44
53736,28275,53,1,394.6,394.6
53737,28276,32,2,525.91,1051.82
53738,28276,26,1,776.2,776.2
53739,28277,33,1,988.73,988.73
53740,28277,26,2,776.2,1552.4
53741,28278,12,3,2088.22,6264.66
53742,28279,3,1,782.44,782.44
53743,28279,7,1,969.8,969.8
53744,28279,10,3,893.75,2681.25
53745,28279,9,1,3021.33,3021.33
53746,28280,26,1,776.2,776.2
53747,28280,25,1,669.38,669.38
53748,28280,31,1,676.56,676.56
53749,28280,23,1,375.75,375.75
53750,28281,33,1,988.73,988.73
53751,28281,24,1,,716.49
53752,28282,1,1,2489.4,2489.4
53753,28283,35,2,275.13,550.26
53754,28283,34,1,823.09,823.09
53755,28284,36,2,1240.53,2481.06
53756,28284,39,1,695.64,695.64
53757,28284,40,1,846.15,846.15
53758,28285,18,2,1916.95,3833.9
53759,28285,14,2,1834.35,3668.7
53760,28285,13,1,2174.44,2174.44
53761,28286,8,1,1985.38,1985.38
53762,28287,28,1,804.47,804.47
53763,28288,29,1,654.38,654.38
53764,28288,33,3,988.73,2966.19
53765,28288,23,2,375.75,751.5
53766,28288,30,1,654.36,654.36
53767,28289,42,2,562.47,1124.94
53768,28290,23,1,375.75,375.75
53769,28291,23,1,,375.75
53770,28291,31,2,676.56,1353.12
53771,28292,19,1,1488.07,1488.07
53772,28292,16,1,2419.78,2419.78
53773,28293,31,1,676.56,676.56
53774,28294,49,1,361.35,361.35
53775,28295,38,2,1293.67,2587.34
53776,28295,37,2,664.45,1328.9
53777,28295,36,1,1240.53,1240.53
53778,28296,20,2,1115.56,2231.12
53779,28296,16,1,2419.78,2419.78
53780,28296,13,1,2174.44,2174.44
53781,28297,44,1,1087.25,1087.25
53782,28297,39,1,,695.64
53783,28297,35,2,275.13,550.26
53784,28298,15,1,2972.8,2972.8
53785,28298,16,1,2419.78,2419.78
53786,28298,19,1,1488.07,1488.07
53787,28299,25,3,669.38,2008.14
53788,28299,24,1,716.49,716.49
53789,28299,28,1,804.47,804.47
53790,28300,32,1,525.91,525.91
53791,28300,31,1,676.56,676.56
53792,28300,26,1,776.2,776.2
53793,28301,51,1,389.69,389.69
53794,28302,38,1,1293.67,1293.67
53795,28302,44,1,1087.25,1087.25
53796,28302,39,1,695.64,695.64
53797,28303,11,2,922.42,1844.84
53798,28303,2,1,2761.13,2761.13
53799,28303,5,1,1477.93,1477.93
53800,28304,8,1,1985.38,1985.38
53801,28304,4,1,2270.49,2270.49
53802,28304,5,1,1477.93,1477.93
53803,28305,21,2,2743.56,5487.12
53804,28306,53,1,394.6,394.6
53805,28306,52,1,243.4,243.4
53806,28306,46,1,301.02,301.02
53807,28307,16,1,2419.78,2419.78
53808,28308,39,1,,695.64
53809,28308,36,1,1240.53,1240.53
53810,28309,20,2,1115.56,2231.12
53811,28309,13,1,2174.44,2174.44
53812,28310,24,1,716.49,716.49
53813,28311,46,1,301.02,301.02
53814,28311,48,1,233.58,233.58
53815,28311,45,2,205.29,410.58
53816,28312,12,2,2088.22,4176.44
53817,28312,20,1,1115.56,1115.56
53818,28312,15,1,2972.8,2972.8
53819,28312,22,2,844.84,1689.68
53820,28313,36,2,1240.53,2481.06
53821,28314,12,2,2088.22,4176.44
53822,28314,21,1,2743.56,2743.56
53823,28315,22,1,844.84,844.84
53824,28316,24,1,716.49,716.49
53825,28316,23,1,375.75,375.75
53826,28316,29,3,654.38,1963.14
53827,28317,10,1,893.75,893.75
53828,28317,2,1,2761.13,2761.13
53829,28318,42,1,562.47,562.47
53830,28318,34,1,823.09,823.09
53831,28318,38,1,1293.67,1293.67
53832,28319,41,2,893.22,1786.44
53833,28319,44,1,,1087.25
53834,28319,39,2,695.64,1391.28
53835,28319,43,1,434.65,434.65
53836,28320,32,1,525.91,525.91
53837,28321,46,1,,301.02
53838,28321,53,1,394.6,394.6
53839,28322,22,1,844.84,844.84
53840,28323,35,1,275.13,275.13
53841,28323,42,1,562.47,562.47
53842,28324,53,1,394.6,394.6
53843,28325,33,1,988.73,988.73
53844,28325,31,2,676.56,1353.12
53845,28326,49,2,361.35,722.7
53846,28326,54,2,386.2,772.4
53847,28326,53,1,394.6,394.6
53848,28326,46,2,301.02,602.04
53849,28327,44,1,1087.25,1087.25
53850,28327,42,1,562.47,562.47
53851,28328,47,1,200.78,200.78
53852,28328,53,1,394.6,394.6
53853,28329,5,2,1477.93,2955.86
53854,28329,9,1,3021.33,3021.33
53855,28329,7,2,969.8,1939.6
53856,28329,11,1,922.42,922.42
53857,28330,20,2,1115.56,2231.12
53858,28331,17,1,1287.64,1287.64
53859,28332,49,1,361.35,361.35
53860,28333,5,1,1477.93,1477.93
53861,28333,6,1,1477.04,1477.04
53862,28334,33,1,988.73,988.73
53863,28334,30,1,654.36,654.36
53864,28335,17,2,,2575.28
53865,28335,14,2,1834.35,3668.7
53866,28335,21,1,2743.56,2743.56
53867,28336,35,1,275.13,275.13
53868,28336,34,2,823.09,1646.18
53869,28337,13,2,2174.44,4348.88
53870,28337,19,1,1488.07,1488.07
53871,28338,35,3,275.13,825.39
53872,28338,38,1,1293.67,1293.67
53873,28338,41,1,893.22,893.22
53874,28339,41,1,893.22,893.22
53875,28339,34,2,823.09,1646.18
53876,28340,29,2,654.38,1308.76
53877,28340,30,1,654.36,654.36
53878,28341,11,2,922.42,1844.84
53879,28342,13,2,2174.44,4348.88
53880,28342,12,2,2088.22,4176.44
53881,28343,33,1,988.73,988.73
53882,28343,30,2,654.36,1308.72
53883,28343,24,1,716.49,716.49
53884,28344,10,1,893.75,893.75
53885,28344,11,3,922.42,2767.26
53886,28345,10,1,893.75,893.75
53887,28346,18,1,1916.95,1916.95
53888,28347,48,1,233.58,233.58
53889,28348,44,2,1087.25,2174.5
53890,28348,40,1,846.15,846.15
53891,28348,42,1,562.47,562.47
53892,28349,21,3,2743.56,8230.68
53893,28349,17,2,1287.64,2575.28
53894,28349,16,2,2419.78,4839.56
53895,28350,14,2,1834.35,3668.7
53896,28350,16,1,2419.78,2419.78
53897,28350,20,1,1115.56,1115.56
53898,28350,21,1,2743.56,2743.56
53899,28351,1,1,2489.4,2489.4
53900,28351,3,1,782.44,782.44
53901,28352,18,1,,1916.95
53902,28352,14,2,1834.35,3668.7
53903,28353,28,1,804.47,804.47
53904,28354,30,2,654.36,1308.72
53905,28354,31,1,676.56,676.56
53906,28355,1,1,2489.4,2489.4
53907,28355,10,2,893.75,1787.5
53908,28356,32,1,525.91,525.91
53909,28357,26,1,776.2,776.2
53910,28357,28,1,804.47,804.47
53911,28358,37,1,664.45,664.45
53912,28358,36,1,1240.53,1240.53
53913,28359,14,1,1834.35,1834.35
53914,28360,18,2,1916.95,3833.9
53915,28361,30,3,654.36,1963.08
53916,28362,21,1,2743.56,2743.56
53917,28362,12,1,2088.22,2088.22
53918,28363,42,1,562.47,562.47
53919,28364,15,1,2972.8,2972.8
53920,28365,19,2,1488.07,2976.14
53921,28366,52,2,243.4,486.8
53922,28367,2,1,2761.13,2761.13
53923,28368,9,2,3021.33,6042.66
53924,28368,5,1,1477.93,1477.93
53925,28369,52,3,243.4,730.2
53926,28369,53,2,394.6,789.2
53927,28370,14,1,1834.35,1834.35
53928,28371,54,2,386.2,772.4
53929,28372,11,1,922.42,922.42
53930,28372,6,1,1477.04,1477.04
53931,28372,10,2,893.75,1787.5
53932,28373,31,1,676.56,676.56
53933,28373,27,1,377.09,377.09
53934,28373,25,1,669.38,669.38
53935,28373,29,1,654.38,654.38
53936,28374,23,1,375.75,375.75
53937,28375,10,1,893.75,893.75
53938,28376,49,2,361.35,722.7
53939,28376,48,1,233.58,233.58
53940,28376,51,1,389.69,389.69
53941,28377,17,2,1287.64,2575.28
53942,28378,9,2,3021.33,6042.66
53943,28378,8,1,1985.38,1985.38
53944,28379,16,2,2419.78,4839.56
53945,28379,18,1,1916.95,1916.95
53946,28379,12,2,2088.22,4176.44
53947,28379,15,1,2972.8,2972.8
53948,28380,55,2,145.44,290.88
53949,28381,52,1,243.4,243.4
53950,28381,48,1,233.58,233.58
53951,28382,50,1,264.09,264.09
53952,28383,18,1,1916.95,1916.95
53953,28383,21,1,2743.56,2743.56
53954,28383,15,1,2972.8,2972.8
53955,28384,49,1,361.35,361.35
53956,28385,24,1,716.49,716.49
53957,28385,29,1,654.38,654.38
53958,28386,48,2,233.58,467.16
53959,28387,26,1,776.2,776.2
53960,28387,23,2,375.75,751.5
53961,28388,36,1,1240.53,1240.53
53962,28389,42,1,562.47,562.47
53963,28389,39,1,695.64,695.64
53964,28390,20,2,1115.56,2231.12
53965,28390,18,3,1916.95,5750.85
53966,28390,22,1,844.84,844.84
53967,28391,36,1,1240.53,1240.53
53968,28391,39,2,695.64,1391.28
53969,28392,2,1,2761.13,2761.13
53970,28392,1,1,2489.4,2489.4
53971,28393,5,1,1477.93,1477.93
53972,28393,8,1,1985.38,1985.38
53973,28394,46,1,301.02,301.02
53974,28394,47,1,200.78,200.78
53975,28395,6,2,1477.04,2954.08
53976,28395,5,1,1477.93,1477.93
53977,28396,32,2,525.91,1051.82
53978,28397,40,2,846.15,1692.3
53979,28398,32,3,525.91,1577.73
53980,28399,13,1,2174.44,2174.44
53981,28399,21,1,2743.56,2743.56
53982,28399,16,2,2419.78,4839.56
53983,28400,38,1,1293.67,1293.67
53984,28400,34,1,823.09,823.09
53985,28401,35,3,275.13,825.39
53986,28402,48,2,233.58,467.16
53987,28403,32,1,525.91,525.91
53988,28404,48,1,233.58,233.58
53989,28404,45,3,205.29,615.87
53990,28405,42,1,562.47,562.47
53991,28405,35,2,,550.26
53992,28405,36,1,,1240.53
53993,28406,47,2,200.78,401.56
53994,28406,51,1,389.69,389.69
53995,28407,1,1,2489.4,2489.4
53996,28407,10,1,893.75,893.75
53997,28408,7,1,969.8,969.8
53998,28408,4,1,2270.49,2270.49
53999,28408,6,2,1477.04,2954.08
54000,28409,20,1,1115.56,1115.56
54001,28410,20,1,1115.56,1115.56
54002,28410,21,2,2743.56,5487.12
54003,28410,15,1,2972.8,2972.8
54004,28411,31,1,676.56,676.56
54005,28412,42,1,562.47,562.47
54006,28412,37,1,664.45,664.45
54007,28413,25,1,669.38,669.38
54008,28414,21,1,2743.56,2743.56
54009,28415,52,1,243.4,243.4
54010,28415,49,1,361.35,361.35
54011,28416,34,1,823.09,823.09
54012,28416,42,2,562.47,1124.94
54013,28416,36,1,1240.53,1240.53
54014,28416,35,1,275.13,275.13
54015,28417,11,1,922.42,922.42
54016,28418,35,1,275.13,275.13
54017,28418,37,2,664.45,1328.9
54018,28418,36,1,1240.53,1240.53
54019,28419,17,2,1287.64,2575.28
54020,28419,12,2,2088.22,4176.44
54021,28419,20,1,1115.56,1115.56
54022,28420,12,1,2088.22,2088.22
54023,28421,26,1,776.2,776.2
54024,28421,24,2,716.49,1432.98
54025,28421,31,2,676.56,1353.12
54026,28422,24,1,716.49,716.49
54027,28423,50,2,264.09,528.18
54028,28424,24,2,716.49,1432.98
54029,28424,29,1,654.38,654.38
54030,28425,49,2,361.35,722.7
54031,28425,55,2,145.44,290.88
54032,28426,49,1,361.35,361.35
54033,28427,38,1,1293.67,1293.67
54034,28427,34,2,823.09,1646.18
54035,28428,27,1,377.09,377.09
54036,28428,23,1,375.75,375.75
54037,28428,31,1,676.56,676.56
54038,28428,28,1,804.47,804.47
54039,28429,26,1,776.2,776.2
54040,28429,29,3,654.38,1963.14
54041,28430,19,2,1488.07,2976.14
54042,28431,7,2,969.8,1939.6
54043,28432,35,1,275.13,275.13
54044,28432,39,1,695.64,695.64
54045,28432,41,2,893.22,1786.44
54046,28432,37,2,664.45,1328.9
54047,28433,53,1,394.6,394.6
54048,28434,24,-1,716.49,716.49
54049,28434,33,1,988.73,988.73
54050,28435,2,1,2761.13,2761.13
54051,28435,4,1,2270.49,2270.49
54052,28435,9,1,3021.33,3021.33
54053,28435,7,1,969.8,969.8
54054,28436,22,2,844.84,1689.68
54055,28436,13,1,2174.44,2174.44
54056,28436,15,1,2972.8,2972.8
54057,28436,16,1,2419.78,2419.78
54058,28437,23,1,375.75,375.75
54059,28437,28,2,804.47,1608.94
54060,28437,24,3,716.49,2149.47
54061,28437,29,1,654.38,654.38
54062,28438,48,1,233.58,233.58
54063,28439,53,1,394.6,394.6
54064,28439,51,1,389.69,389.69
54065,28440,44,1,1087.25,1087.25
54066,28441,40,1,,846.15
54067,28442,34,1,,823.09
54068,28442,37,1,664.45,664.45
54069,28443,45,1,205.29,205.29
54070,28444,51,3,389.69,1169.07
54071,28445,6,3,1477.04,4431.12
54072,28446,44,3,1087.25,3261.75
54073,28446,43,2,434.65,869.3
54074,28447,10,1,893.75,893.75
54075,28447,5,2,1477.93,2955.86
54076,28447,3,2,782.44,1564.88
54077,28448,14,2,1834.35,3668.7
54078,28448,16,1,2419.78,2419.78
54079,28448,21,3,2743.56,8230.68
54080,28448,13,1,,2174.44
54081,28449,31,1,676.56,676.56
54082,28449,30,1,,654.36
54083,28450,49,1,361.35,361.35
54084,28450,48,3,233.58,700.74
54085,28451,41,2,893.22,1786.44
54086,28452,13,1,2174.44,2174.44
54087,28452,12,1,2088.22,2088.22
54088,28452,15,1,,2972.8
54089,28453,52,1,243.4,243.4
54090,28453,46,2,301.02,602.04
54091,28453,51,1,389.69,389.69
54092,28454,18,2,1916.95,3833.9
54093,28455,2,1,2761.13,2761.13
54094,28456,6,2,1477.04,2954.08
54095,28457,31,2,676.56,1353.12
54096,28458,29,2,654.38,1308.76
54097,28458,30,1,654.36,654.36
54098,28458,31,1,676.56,676.56
54099,28458,25,2,669.38,1338.76
54100,28459,53,1,394.6,394.6
54101,28460,30,1,654.36,654.36
54102,28461,8,1,1985.38,1985.38
54103,28462,6,1,1477.04,1477.04
54104,28462,4,2,2270.49,4540.98
54105,28463,41,1,893.22,893.22
54106,28463,42,1,562.47,562.47
54107,28463,40,1,846.15,846.15
54108,28464,20,2,1115.56,2231.12
54109,28464,19,1,1488.07,1488.07
54110,28465,15,1,2972.8,2972.8
54111,28466,54,1,386.2,386.2
54112,28467,31,1,676.56,676.56
54113,28467,25,1,669.38,669.38
54114,28468,36,1,1240.53,1240.53
54115,28469,23,1,375.75,375.75
54116,28469,25,2,669.38,1338.76
54117,28470,5,1,1477.93,1477.93
54118,28470,6,1,1477.04,1477.04
54119,28470,7,2,969.8,1939.6
54120,28470,11,3,922.42,2767.26
54121,28471,10,2,893.75,1787.5
54122,28472,50,1,264.09,264.09
54123,28473,10,1,893.75,893.75
54124,28474,39,1,695.64,695.64
54125,28474,36,3,1240.53,3721.59
54126,28475,10,2,893.75,1787.5
54127,28475,8,1,1985.38,1985.38
54128,28476,45,1,205.29,205.29
54129,28477,8,2,1985.38,3970.76
54130,28477,4,1,2270.49,2270.49
54131,28477,7,2,969.8,1939.6
54132,28477,5,2,1477.93,2955.86
54133,28478,50,1,264.09,264.09
54134,28478,55,2,145.44,290.88
54135,28479,36,1,1240.53,1240.53
54136,28479,44,1,1087.25,1087.25
54137,28480,29,1,654.38,654.38
54138,28480,23,3,375.75,1127.25
54139,28480,28,1,804.47,804.47
54140,28480,32,1,525.91,525.91
54141,28481,39,1,695.64,695.64
54142,28481,40,1,846.15,846.15
54143,28481,37,1,664.45,664.45
54144,28482,22,2,844.84,1689.68
54145,28483,18,2,1916.95,3833.9
54146,28484,51,2,389.69,779.38
54147,28485,43,1,434.65,434.65
54148,28485,40,1,846.15,846.15
54149,28486,18,1,1916.95,1916.95
54150,28487,53,1,394.6,394.6
54151,28487,49,1,361.35,361.35
54152,28487,46,1,301.02,301.02
54153,28487,48,2,233.58,467.16
54154,28488,28,2,804.47,1608.94
54155,28488,32,1,525.91,525.91
54156,28489,20,1,1115.56,1115.56
54157,28489,16,1,2419.78,2419.78
54158,28489,19,1,1488.07,1488.07
54159,28490,50,1,264.09,264.09
54160,28490,46,2,301.02,602.04
54161,28490,47,1,200.78,200.78
54162,28491,21,1,2743.56,2743.56
54163,28492,32,1,525.91,525.91
54164,28492,29,2,654.38,1308.76
54165,28493,32,1,525.91,525.91
54166,28494,13,2,2174.44,4348.88
54167,28494,12,3,2088.22,6264.66
54168,28495,20,1,1115.56,1115.56
54169,28495,22,1,844.84,844.84
54170,28495,19,1,1488.07,1488.07
54171,28496,9,1,3021.33,3021.33
54172,28497,42,3,562.47,1687.41
54173,28497,34,2,823.09,1646.18
54174,28497,40,1,846.15,846.15
54175,28498,46,3,301.02,903.06
54176,28498,50,1,264.09,264.09
54177,28498,55,1,145.44,145.44
54178,28498,47,1,200.78,200.78
54179,28499,54,1,386.2,386.2
54180,28499,45,1,205.29,205.29
54181,28500,10,1,893.75,893.75
54182,28500,4,3,2270.49,6811.47
54183,28501,9,1,3021.33,3021.33
54184,28501,11,1,922.42,922.42
54185,28501,4,1,2270.49,2270.49
54186,28502,5,1,1477.93,1477.93
54187,28502,8,2,1985.38,3970.76
54188,28503,20,1,1115.56,1115.56
54189,28503,15,1,2972.8,2972.8
54190,28503,19,1,1488.07,1488.07
54191,28504,53,1,394.6,394.6
54192,28505,22,2,844.84,1689.68
54193,28505,17,1,1287.64,1287.64
54194,28505,19,1,1488.07,1488.07
54195,28505,16,1,2419.78,2419.78
54196,28506,9,1,3021.33,3021.33
54197,28507,6,1,1477.04,1477.04
54198,28508,22,1,844.84,844.84
54199,28509,27,2,377.09,754.18
54200,28509,23,1,375.75,375.75
54201,28509,25,1,669.38,669.38
54202,28510,6,1,1477.04,1477.04
54203,28510,4,1,2270.49,2270.49
54204,28511,5,1,1477.93,1477.93
54205,28512,41,3,893.22,2679.66
54206,28513,9,1,3021.33,3021.33
54207,28513,6,1,1477.04,1477.04
54208,28514,47,1,200.78,200.78
54209,28515,29,1,654.38,654.38
54210,28515,24,1,716.49,716.49
54211,28516,44,3,1087.25,3261.75
54212,28516,36,1,1240.53,1240.53
54213,28517,7,2,969.8,1939.6
54214,28517,10,2,,1787.5
54215,28517,6,2,1477.04,2954.08
54216,28518,16,2,2419.78,4839.56
54217,28518,13,1,2174.44,2174.44
54218,28518,19,1,1488.07,1488.07
54219,28518,22,1,844.84,844.84
54220,28519,36,1,1240.53,1240.53
54221,28519,34,2,823.09,1646.18
54222,28520,52,2,,486.8
54223,28520,47,1,200.78,200.78
54224,28520,46,1,301.02,301.02
54225,28520,53,1,394.6,394.6
54226,28521,47,1,200.78,200.78
54227,28521,54,1,386.2,386.2
54228,28521,55,2,145.44,290.88
54229,28522,5,1,1477.93,1477.93
54230,28522,9,1,3021.33,3021.33
54231,28523,52,1,243.4,243.4
54232,28523,49,2,361.35,722.7
54233,28523,47,1,200.78,200.78
54234,28524,26,1,776.2,776.2
54235,28525,32,1,525.91,525.91
54236,28525,24,2,716.49,1432.98
54237,28526,53,1,394.6,394.6
54238,28526,50,1,264.09,264.09
54239,28527,42,1,562.47,562.47
54240,28528,14,2,1834.35,3668.7
54241,28529,14,2,1834.35,3668.7
54242,28530,25,1,669.38,669.38
54243,28530,27,1,377.09,377.09
54244,28531,9,1,,3021.33
54245,28532,12,1,2088.22,2088.22
54246,28533,14,1,1834.35,1834.35
54247,28533,20,1,1115.56,1115.56
54248,28534,20,1,1115.56,1115.56
54249,28535,31,1,676.56,676.56
54250,28535,25,1,669.38,669.38
54251,28536,26,1,,776.2
54252,28537,13,2,2174.44,4348.88
54253,28537,12,1,2088.22,2088.22
54254,28538,8,1,1985.38,1985.38
54255,28539,46,1,301.02,301.02
54256,28539,47,2,200.78,401.56
54257,28540,11,1,922.42,922.42
54258,28541,26,1,776.2,776.2
54259,28541,27,1,377.09,377.09
54260,28542,13,1,2174.44,2174.44
54261,28543,29,3,654.38,1963.14
