return_id,order_details_id,return_reason,return_amount,return_status,return_date
5971,55246,Changed mind,1786.44,Approved,2026-07-21
5972,55258,Fabric quality poor,9063.99,Pending,2026-08-31
5973,55259,Sole damage,1488.07,Approved,2026-09-10
5974,55264,Sole damage,1916.95,Rejected,2026-03-22
5975,55275,SOLE DAMAGE,6264.66,Approved,2025-09-10
5976,55277,Color mismatch,844.84,Approved,2025-08-30
5977,55290,Color mismatch,2972.8,Approved,2026-03-11
5978,55296,Not as described,804.47,Approved,2026-06-14
5979,55310,UNCOMFORTABLE FIT,2088.22,Approved,2024-09-15
5980,55312,Changed mind,2767.26,Approved,2024-11-14
5981,55334,Size too small,782.44,Approved,2026-01-01
5982,55352,Fabric quality poor,5956.14,Approved,2026-08-18
5983,55358,Sole damage,4176.44,Rejected,2026-08-10
5984,55361,Uncomfortable fit,5487.12,Pending,2025-11-26
5985,55362,Uncomfortable fit,1287.64,Approved,2025-12-05
5986,55374,Size too large,2270.49,Pending,2026-05-27
5987,55382,Size too large,922.42,Rejected,2026/08/26
5988,55397,Changed mind,5487.12,Approved,2024-09-30
5989,55412,Shade mismatch,434.65,Approved,2025-01-13
5990,55419,Wrong size,2743.56,Approved,2025-03-25
5991,55424,Changed mind,2954.08,Approved,2026-03-27
5992,55450,Changed mind,4839.56,Approved,2025-10-31
5993,55454,Uncomfortable fit,844.84,Rejected,2026-06-26
5994,55457,Changed mind,1293.67,Approved,2026-06-21
5995,55465,Changed mind,669.38,Approved,2024-02-21
5996,55466,Changed mind,2534.52,Pending,2024-03-14
5997,55510,Changed mind,654.36,Approved,2025-01-09
5998,55533,Color mismatch,922.42,Pending,2025-06-21
5999,55557,Size too large,6042.66,Rejected,2026-07-27
6000,55566,Wrong size,1689.68,Approved,2026-09-04
6001,55581,Fabric quality poor,893.75,Pending,2025-08-09
6002,55582,Fabric quality poor,922.42,Rejected,2025-08-09
6003,55597,Changed mind,2955.86,Approved,2025-09-01
6004,55624,Product damaged,275.13,Approved,2025-09-04
6005,55626,Size too small,893.75,Approved,2025-09-05
6006,55643,Color mismatch,5750.85,Approved,2023-10-07
6007,55648,Sole damage,2174.44,Approved,2024-03-23
6008,55656,changed mind,716.49,Approved,2025-02-16
6009,55664,Changed mind,804.47,Approved,06/20/2026
6010,55667,Fabric quality poor,9063.99,Approved,2026-08-18
6011,55669,Fabric quality poor,1844.84,Approved,2026-08-17
6012,55687,Changed mind,893.75,Approved,2026-01-10
6013,55688,Color mismatch,1477.93,Approved,2026-04-21
6014,55699,Changed mind,1985.38,Approved,2025-07-04
6015,55701,Color mismatch,2743.56,Approved,2025-07-01
6016,55708,Product damaged,275.13,Rejected,2025-09-09
6017,55709,Product damaged,1240.53,Approved,2025-08-29
6018,55710,Uncomfortable fit,1488.07,Approved,2025-11-14
6019,55711,Fabric quality poor,2761.13,Approved,2025-12-05
6020,55717,Uncomfortable fit,1916.95,Approved,2026-01-12
6021,55726,Changed mind,377.09,Pending,2026-02-12
6022,55741,Size too large,5522.26,Rejected,2026-07-06
6023,55745,Size too large,2761.13,Approved,2025-10-05
6024,55763,Wrong size,2972.8,Approved,2026-04-23
6025,55770,Changed mind,1477.93,Approved,2026-04-24
6026,55793,Size issue,804.47,Rejected,2026-09-07
6027,55803,Size too small,1985.38,Approved,2025-10-10
6028,55814,Wrong size,2088.22,Approved,2026-01-29
6029,55815,Changed mind,2972.8,Approved,2026-02-04
6030,55831,Size too large,782.44,Approved,2026-04-15
6031,55838,COLOR MISMATCH,782.44,Pending,2026-05-22
6032,55839,Size too small,969.8,Pending,2026-05-17
6033,55848,Color mismatch,2681.25,Approved,2026-07-10
6034,55869,Color mismatch,922.42,Approved,2026-06-15
6035,55876,Product damaged,3721.59,Rejected,2026-06-22
6036,55882,Shade mismatch,1240.53,Pending,2026-07-02
6037,55888,Changed mind,893.75,Approved,2026-07-21
6038,55893,Fabric quality poor,1564.88,Approved,2026-08-02
6039,55894,Changed mind,893.75,Approved,2026-07-27
6040,55905,Shade mismatch,823.09,Pending,2026-08-23
6041,55917,Size too large,922.42,Approved,2026-09-15
6042,55918,Size too large,3021.33,Approved,2026-09-14
6043,55919,Size too large,2270.49,Approved,2026-09-14
6044,55924,Changed mind,669.38,Pending,2025-10-30
6045,55964,Size too large,922.42,Approved,2026-06-21
6046,55971,Color mismatch,1477.93,Rejected,2026-07-14
6047,55973,Size too small,4540.98,Approved,2026-07-09
6048,55974,Fabric quality poor,893.75,Approved,2026-07-15
6049,55975,Changed mind,2954.08,Approved,2026-07-16
6050,55976,Product damaged,2481.06,Approved,2026-07-20
6051,55977,Allergic reaction,869.3,Approved,2026-07-15
6052,56017,Fabric quality poor,1939.6,Pending,2026-04-12
6053,56028,Wrong size,1834.35,Approved,2026-06-15
6054,56029,Changed mind,2419.78,Approved,2026-07-02
6055,56038,Product damaged,695.64,Pending,2026-08-25
6056,56073,Sole damage,1287.64,Approved,2025-10-25
6057,56075,Sole damage,2743.56,Approved,2024-05-11
6058,56088,Wrong size,8918.4,Approved,2026-02-19
6059,56089,Uncomfortable fit,1115.56,Approved,2026-02-24
6060,56092,Size too large,1477.04,Approved,16 Mar 2026
6061,56102,Not as described,1084.05,Approved,2026-03-27
6062,56105,Size too large,2955.86,Approved,2026-03-30
6063,56106,Color mismatch,7468.2,Approved,2026-03-23
6064,56109,Wrong size,2972.8,Approved,2026-04-06
6065,56110,Wrong size,1834.35,Pending,2026-04-01
6066,56120,Wrong size,3668.7,Approved,2026-06-10
6067,56126,Wrong size,2419.78,Approved,2026-06-13
6068,56167,Uncomfortable fit,1834.35,Approved,2025-02-04
6069,56216,changed mind,377.09,Approved,2026-04-13
6070,56221,Uncomfortable fit,5487.12,Approved,2023-02-07
6071,56232,Shade mismatch,1993.35,Pending,2024-01-07
6072,56239,Shade mismatch,562.47,Approved,2024-09-10
6073,56247,Changed mind,664.45,Approved,2024-12-19
6074,56255,Size too small,1985.38,Approved,2025-04-12
6075,56259,Color mismatch,2972.8,Approved,2025-05-10
6076,56281,Changed mind,2761.13,Approved,2026-01-31
6077,56288,Not as described,654.38,Approved,2026-05-30
6078,56290,Changed mind,2419.78,Approved,07-07-2026
6079,56306,Size issue,654.38,Approved,2026-07-14
6080,56376,Uncomfortable fit,2575.28,Approved,2026-08-28
6081,56385,Color mismatch,1916.95,Approved,2026-09-13
6082,56386,Product damaged,550.26,Approved,2026-03-19
6083,56388,Changed mind,844.84,Approved,2026-05-08
6084,56396,Fabric quality poor,4978.8,Approved,2026-07-31
6085,56401,Changed mind,2174.44,Approved,2026-09-02
6086,56408,Color mismatch,893.75,Approved,2025-05-08
6087,56415,Sole damage,5487.12,Approved,2026-09-13
6088,56441,Changed mind,1477.93,Approved,2026-04-03
6089,56442,Changed mind,1844.84,Approved,2026-04-14
6090,56444,Changed mind,893.75,Approved,2026-04-08
6091,56449,Size too large,2270.49,Approved,2026-05-20
6092,56451,Changed mind,4464.21,Approved,2026-05-28
6093,56464,Color mismatch,1477.04,Approved,2026-07-29
6094,56465,Fabric quality poor,782.44,Approved,2026-07-28
6095,56482,Sole damage,2743.56,Approved,2026-08-28
6096,56487,Changed mind,377.09,Approved,2026-09-06
6097,56496,Fabric quality poor,1477.93,Approved,2024-12-13
6098,56498,Size issue,676.56,Approved,2025-05-24
6099,56511,color mismatch,1564.88,Rejected,2025-01-04
6100,56527,Changed mind,1985.38,Approved,2025-12-01
6101,56538,Size too large,1477.04,Approved,2026-07-13
6102,56542,Sole damage,1916.95,Approved,2025-06-16
6103,56555,Color mismatch,2489.4,Approved,2025-11-13
6104,56558,Size too large,4540.98,Approved,2026-01-23
6105,56572,Color mismatch,844.84,Approved,2025-01-27
6106,56584,Sole damage,3833.9,Approved,2025-07-08
6107,56615,Fabric quality poor,5522.26,Approved,2026-08-24
6108,56631,Size too small,922.42,Approved,2026-04-12
6109,56642,Color mismatch,2088.22,Rejected,2026-07-07
6110,56661,Changed mind,804.47,Approved,2023-08-24
6111,56670,Size issue,375.75,Approved,2024-01-20
6112,56693,fabric quality poor,1985.38,Approved,2025-02-03
6113,56706,Not as described,751.5,Approved,2026-01-03
6114,56709,Product damaged,825.39,Pending,2026-01-05
6115,56710,Allergic reaction,695.64,Approved,2026-01-01
6116,56746,Size too large,893.75,Approved,2026-02-07
6117,56747,Changed mind,1477.04,Approved,2026-02-10
6118,56775,Allergic reaction,893.22,Approved,2026-05-25
6119,56779,Color mismatch,1488.07,Approved,2026-06-18
6120,56780,Size too small,969.8,Approved,2026-06-16
6121,56787,Changed mind,2976.14,Approved,2026-07-15
6122,56804,Changed mind,823.09,Approved,2026-08-13
6123,56808,Changed mind,2174.44,Approved,2026-08-21
6124,56811,Color mismatch,1787.5,Approved,2026-08-17
6125,56824,Not as described,1051.82,Pending,2026-01-04
6126,56835,Size issue,1608.94,Approved,2026/06/22
6127,56840,Changed mind,2575.28,Pending,2026-07-11
6128,56845,Size issue,654.36,Approved,2026-08-30
6129,56849,Changed mind,804.47,Rejected,2026-01-15
6130,56857,Shade mismatch,3721.59,Approved,2026-02-23
6131,56867,Allergic reaction,550.26,Approved,03/21/2026
6132,56874,Color mismatch,1287.64,Approved,2026-08-18
6133,56881,Changed mind,776.2,Approved,2024-12-31
6134,56886,Product damaged,275.13,Approved,2025-05-30
6135,56903,Sole damage,2976.14,Approved,2026-07-04
6136,56938,Uncomfortable fit,844.84,Approved,2024-07-08
6137,56945,Sole damage,1488.07,Pending,2025-06-17
6138,56947,Size too large,1985.38,Approved,2025-06-25
6139,56948,Color mismatch,1477.93,Approved,2025-06-17
6140,56963,Product damaged,664.45,Approved,2024-09-02
6141,56979,Wrong size,5750.85,Approved,2026-07-29
6142,56983,Allergic reaction,823.09,Approved,2026-02-28
6143,56984,Product damaged,275.13,Approved,2026-03-09
6144,57008,Product damaged,1328.9,Approved,2025-01-09
6145,57024,Changed mind,1051.82,Approved,2025-08-11
6146,57032,Size too small,1985.38,Approved,2025-12-16
6147,57034,Shade mismatch,2481.06,Approved,2025-12-24
6148,57059,Color mismatch,893.75,Approved,2025-03-27
6149,57077,Size issue,804.47,Approved,2026-06-28
6150,57082,Sole damage,1115.56,Rejected,2026-09-02
6151,57083,Color mismatch,1916.95,Approved,2026-08-23
6152,57087,Color mismatch,2270.49,Approved,12-01-2025
6153,57090,Changed mind,664.45,Approved,2025-02-20
6154,57091,Changed mind,969.8,Approved,2025-03-16
6155,57103,Not as described,410.58,Approved,2026-07-18
6156,57125,Color mismatch,969.8,Approved,2026-01-04
6157,57147,Not as described,205.29,Approved,2026-07-05
6158,57151,Changed mind,1115.56,Approved,2026-07-07
6159,57164,Size too small,2489.4,Approved,2026-08-08
6160,57167,SIZE TOO LARGE,1787.5,Approved,2026-08-11
6161,57172,SHADE MISMATCH,2469.27,Approved,2026-08-15
6162,57174,Product damaged,389.69,Rejected,2026-08-21
6163,57182,Size issue,716.49,Approved,2026-08-25
6164,57191,Size issue,654.38,Approved,2026-08-26
6165,57214,Fabric quality poor,2347.32,Approved,2026-09-15
6166,57253,Not as described,776.2,Approved,2025-06-04
6167,57271,Changed mind,1488.07,Approved,2026-02-20
6168,57272,Color mismatch,2174.44,Approved,2026-03-28
6169,57276,Changed mind,922.42,Approved,2026-07-24
6170,57277,Fabric quality poor,1787.5,Approved,2026-08-22
6171,57289,Changed mind,2489.4,Approved,2025-08-22
6172,57292,Uncomfortable fit,844.84,Approved,2026-07-01
6173,57297,Size issue,776.2,Approved,2026-06-11
6174,57301,Size too small,922.42,Approved,2025-08-19
6175,57310,Wrong size,2088.22,Approved,2026-02-20
6176,57326,Wrong size,2972.8,Approved,2023-10-17
6177,57327,Wrong size,1916.95,Rejected,2023-10-23
6178,57333,Fabric quality poor,922.42,Pending,2024-01-02
6179,57335,Fabric quality poor,2270.49,Approved,2023-12-27
6180,57339,Product damaged,1303.95,Approved,2024-03-26
6181,57350,Product damaged,1786.44,Approved,2024-10-07
6182,57372,Changed mind,676.56,Approved,2024-11-30
6183,57376,Changed mind,2149.47,Approved,2025-11-11
6184,57381,Wrong size,2743.56,Rejected,2025-11-14
6185,57391,Uncomfortable fit,2174.44,Approved,2026-02-23
6186,57414,Changed mind,695.64,Approved,2026-08-13
6187,57423,Fabric quality poor,6042.66,Approved,2026-08-17
6188,57424,Size too small,893.75,Approved,2026-08-27
6189,57426,Changed mind,1488.07,Approved,2026-08-23
6190,57429,Wrong size,5945.6,Approved,2026-08-22
6191,57445,Fabric quality poor,2761.13,Approved,2026-09-10
6192,57447,Wrong size,4839.56,Approved,2026-09-06
6193,57470,Size too large,1477.04,Approved,2026-04-03
6194,57471,Size too large,969.8,Approved,2026-04-01
6195,57479,Not as described,375.75,Rejected,2026-06-29
6196,57485,Fabric quality poor,4540.98,Approved,2026-08-22
6197,57509,Color mismatch,5503.05,Approved,2026-04-15
6198,57515,Changed mind,776.2,Approved,2026-04-12
6199,57516,Changed mind,1963.08,Approved,2026-04-12
6200,57519,Size issue,375.75,Approved,2026-04-23
6201,57521,Changed mind,3833.9,Approved,2026-04-12
6202,57531,Not as described,200.78,Approved,2026-04-19
6203,57539,Size too small,922.42,Rejected,2026-04-16
6204,57546,Fabric quality poor,1985.38,Pending,2026-04-16
6205,57549,Changed mind,2419.78,Approved,2026-04-23
6206,57589,Wrong size,4176.44,Rejected,2025-01-21
6207,57594,Changed mind,1087.25,Approved,2025-07-07
6208,57622,Product damaged,243.4,Approved,2025-08-06
6209,57636,SOLE DAMAGE,2088.22,Pending,2025-10-05
6210,57647,Not as described,654.36,Approved,2025-11-20
6211,57649,Size too small,782.44,Approved,2026-01-10
6212,57689,Color mismatch,2088.22,Approved,2025-10-28
6213,57695,Color mismatch,6042.66,Approved,2025-10-29
6214,57725,Color mismatch,1834.35,Approved,2026-06-08
6215,57733,Changed mind,200.78,Approved,2026-06-23
6216,57735,Wrong size,2174.44,Approved,2026-06-23
6217,57752,Changed mind,410.58,Approved,2026-08-18
6218,57763,Shade mismatch,823.09,Approved,2026-09-07
6219,57778,Uncomfortable fit,5945.6,Approved,2025-10-14
6220,57781,Changed mind,4978.8,Approved,2025-10-17
6221,57790,changed mind,2955.86,Approved,2026-04-04
6222,57797,Uncomfortable fit,4348.88,Approved,2024-11-30
6223,57798,Color mismatch,5956.14,Approved,2024-12-26
6224,57799,Color mismatch,1939.6,Approved,2024-12-21
6225,57802,Size too small,2761.13,Rejected,2025-03-14
6226,57816,Color mismatch,922.42,Approved,2026-01-30
6227,57821,Wrong size,1115.56,Pending,2025-08-07
6228,57836,Changed mind,922.42,Approved,2026-01-06
6229,57841,Changed mind,1646.18,Approved,2026-03-24
6230,57852,Allergic reaction,823.09,Approved,2026-08-18
6231,57863,Size too small,3021.33,Approved,2026-03-26
6232,57864,Size too small,6811.47,Approved,2026-03-19
6233,57867,Not as described,654.38,Approved,2026-05-18
6234,57897,Not as described,233.58,Approved,2026-09-10
6235,57899,Not as described,243.4,Approved,2026-09-15
6236,57907,Changed mind,844.84,Approved,2026-07-13
6237,57910,Sole damage,2972.8,Approved,2026-07-15
6238,57936,color mismatch,2174.44,Approved,01 Sep 2026
6239,57938,Wrong size,1689.68,Approved,2026-08-25
6240,57942,Sole damage,2174.44,Approved,2026-09-04
6241,57943,Size issue,375.75,Approved,2026-08-24
6242,57949,Allergic reaction,1293.67,Approved,2026-08-30
6243,57952,size too small,782.44,Approved,2026-09-05
6244,57971,Color mismatch,7468.2,Approved,2025-02-25
6245,57972,Allergic reaction,2481.06,Approved,2025-03-27
6246,57976,Changed mind,676.56,Approved,2025-05-23
6247,57992,Size too large,782.44,Approved,2026-02-09
6248,57994,Color mismatch,3021.33,Rejected,2026-03-23
6249,58000,Color mismatch,1115.56,Approved,2026-06-24
6250,58008,Allergic reaction,1391.28,Approved,2026-09-09
6251,58047,Fabric quality poor,969.8,Approved,2026-08-26
6252,58061,Size too large,782.44,Approved,2025-05-14
6253,58078,Color mismatch,1916.95,Rejected,2026-04-07
6254,58079,UNCOMFORTABLE FIT,2972.8,Approved,2026-04-11
6255,58095,Not as described,301.02,Approved,2026-06-16
6256,58098,Changed mind,654.36,Pending,2026-06-10
6257,58102,Uncomfortable fit,2972.8,Approved,2026-06-14
6258,58116,Sole damage,844.84,Approved,2026-07-04
6259,58135,Changed mind,922.42,Approved,2026-07-13
6260,58140,Uncomfortable fit,2088.22,Approved,2026-07-17
6261,58145,Color mismatch,893.75,Approved,2026-07-21
6262,58167,Product damaged,550.26,Approved,2026-07-17
6263,58179,Color mismatch,1564.88,Approved,2025-11-29
6264,58191,NOT AS DESCRIBED,145.44,Approved,2026-02-26
6265,58201,Changed mind,290.88,Approved,2026-04-25
6266,58204,Size issue,988.73,Approved,2026-06-20
6267,58219,Changed mind,893.75,Approved,2025-10-28
6268,58226,Changed mind,804.47,Rejected,2026-06-30
6269,58230,Color mismatch,9063.99,Approved,2026-07-10
6270,58246,CHANGED MIND,846.15,Approved,2026-03-09
6271,58257,Shade mismatch,1087.25,Approved,2026-08-23
6272,58260,Changed mind,1287.64,Approved,2025-10-24
6273,58267,Size issue,804.47,Approved,2026-01-17
6274,58274,Uncomfortable fit,8230.68,Pending,2026-02-08
6275,58277,Not as described,730.2,Approved,2026-02-09
6276,58278,Changed mind,779.38,Approved,2026-02-06
6277,58280,Uncomfortable fit,844.84,Approved,2026-02-04
6278,58283,Wrong size,1834.35,Approved,2026/03/06
6279,58294,changed mind,2972.8,Approved,2024-09-02
6280,58296,CHANGED MIND,716.49,Approved,2024-10-05
6281,58298,Not as described,716.49,Approved,2024-10-20
6282,58303,Shade mismatch,1293.67,Approved,2025-01-04
6283,58306,Color mismatch,4433.79,Approved,2025-01-06
6284,58314,Color mismatch,969.8,Pending,2025-07-04
6285,58337,Uncomfortable fit,2976.14,Approved,2025-01-16
6286,58346,SIZE TOO SMALL,4540.98,Rejected,2025-08-25
6287,58348,Wrong size,1488.07,Approved,2025-09-13
6288,58349,Fabric quality poor,4540.98,Approved,2025-10-11
6289,58362,Color mismatch,969.8,Approved,2024-12-20
6290,58370,Not as described,1338.76,Rejected,2025-06-04
6291,58393,Fabric quality poor,1985.38,Approved,2026-08-24
6292,58432,Color mismatch,922.42,Approved,2024-06-22
6293,58436,Changed mind,782.44,Approved,2024-07-10
6294,58440,Changed mind,1293.67,Approved,07/16/2024
6295,58454,Size too small,922.42,Approved,2025-02-24
6296,58476,Uncomfortable fit,2174.44,Approved,2026-01-09
6297,58478,Color mismatch,844.84,Approved,2025-12-31
6298,58479,Sole damage,2088.22,Approved,2026-01-18
6299,58489,Shade mismatch,1293.67,Approved,2026-05-15
6300,58501,Size issue,654.36,Approved,06/24/2026
6301,58508,Changed mind,2743.56,Pending,2026-06-27
6302,58516,Size too large,4431.12,Approved,2026-06-24
6303,58522,Uncomfortable fit,1689.68,Approved,2026-06-29
6304,58523,Product damaged,361.35,Approved,2026-06-23
6305,58524,Size too large,1844.84,Pending,2026-06-28
6306,58528,Size too small,1985.38,Rejected,2026-06-20
6307,58540,Color mismatch,1689.68,Approved,2024-04-01
6308,58545,Changed mind,2767.26,Approved,2024-09-29
6309,58557,Uncomfortable fit,2088.22,Approved,2025-10-07
6310,58561,Not as described,716.49,Approved,2025-10-19
6311,58570,Uncomfortable fit,3833.9,Approved,2026-06-18
6312,58576,Wrong size,2419.78,Rejected,2025-11-15
6313,58592,Changed mind,1391.28,Approved,2026-04-22
6314,58593,Shade mismatch,1124.94,Approved,2026-04-22
6315,58596,Fabric quality poor,1985.38,Approved,2026-08-17
6316,58606,Uncomfortable fit,2174.44,Approved,2024-08-02
6317,58612,Changed mind,1488.07,Approved,2025-11-25
6318,58615,Uncomfortable fit,1916.95,Approved,2025-11-17
6319,58618,Shade mismatch,2587.34,Approved,2026-02-16
6320,58627,Fabric quality poor,1477.04,Approved,2025-08-31
6321,58628,Fabric quality poor,1477.93,Approved,2025-08-31
6322,58634,Allergic reaction,434.65,Approved,2026-01-02
6323,58648,Not as described,375.75,Approved,2026-03-04
6324,58655,Uncomfortable fit,1834.35,Rejected,2025-08-20
6325,58657,Size issue,804.47,Rejected,2025-08-19
6326,58664,Shade mismatch,664.45,Approved,2026-03-05
6327,58666,Uncomfortable fit,2174.44,Approved,2026-04-01
6328,58670,Changed mind,669.38,Approved,2026-06-27
6329,58681,Size issue,676.56,Approved,2024-02-05
6330,58702,Not as described,375.75,Approved,2025-07-22
6331,58703,Color mismatch,922.42,Rejected,2025-09-09
6332,58708,Not as described,528.18,Approved,2026-01-19
6333,58743,Product damaged,386.2,Approved,2024-09-01
6334,58750,Changed mind,205.29,Approved,2025-02-22
6335,58775,Color mismatch,2954.08,Approved,22 Dec 2024
6336,58776,Sole damage,844.84,Approved,2025-01-06
6337,58780,Uncomfortable fit,3833.9,Approved,2025-03-21
6338,58796,Color mismatch,1689.68,Pending,2025-12-03
6339,58801,Changed mind,3021.33,Approved,2026-03-31
6340,58811,Uncomfortable fit,2174.44,Approved,2026-07-07
6341,58816,Size too large,1939.6,Rejected,2026-08-14
6342,58837,Not as described,375.75,Approved,2026-04-13
6343,58845,Changed mind,1293.67,Approved,2023-04-05
6344,58872,Changed mind,434.65,Approved,2026-07-28
6345,58890,Size too small,922.42,Approved,2025-04-22
6346,58896,Changed mind,3021.33,Approved,2025-07-31
6347,58899,Not as described,375.75,Pending,2025-09-14
6348,58904,Color mismatch,2174.44,Approved,2025-10-24
6349,58911,Fabric quality poor,1477.93,Approved,2026-09-10
6350,58914,Changed mind,922.42,Approved,2026-09-10
6351,58915,Color mismatch,922.42,Rejected,2025-01-03
6352,58925,Changed mind,3021.33,Approved,2025-08-28
6353,58934,Changed mind,301.02,Rejected,2025-04-15
6354,58937,Allergic reaction,562.47,Approved,2025-06-18
6355,58948,Changed mind,789.2,Approved,2025-09-16
6356,58958,Changed mind,988.73,Rejected,2026-01-09
6357,58963,Not as described,377.09,Approved,2026-08-27
6358,58975,Size too small,2761.13,Pending,2025-02-07
6359,58978,Changed mind,6042.66,Approved,2025-01-31
6360,58985,Size too small,1477.04,Approved,2025-02-08
6361,58998,Changed mind,243.4,Rejected,2025-03-21
6362,58999,Changed mind,375.75,Approved,2025-03-29
6363,59002,Size issue,676.56,Approved,13 Apr 2025
6364,59010,Fabric quality poor,969.8,Approved,2024-01-10
6365,59023,Uncomfortable fit,2575.28,Approved,2024-07-28
6366,59036,Color mismatch,782.44,Approved,2025-02-24
6367,59046,Size issue,654.38,Approved,2025-07-06
6368,59062,Not as described,1308.76,Approved,2026-01-09
6369,59064,Sole damage,2972.8,Approved,2026-02-24
6370,59066,Changed mind,893.75,Approved,2026-04-05
6371,59068,Changed mind,804.47,Rejected,2026-06-16
6372,59072,Size too small,1477.93,Rejected,2026-08-14
6373,59077,Allergic reaction,823.09,Approved,2025-03-17
6374,59079,Wrong size,2088.22,Rejected,2025-09-17
6375,59090,Changed mind,410.58,Approved,2026-01-01
6376,59116,Uncomfortable fit,1834.35,Approved,2025-07-15
6377,59117,Color mismatch,1287.64,Approved,2025-07-22
6378,59124,changed mind,386.2,Rejected,2025-08-13
6379,59128,Uncomfortable fit,4839.56,Rejected,2025-10-14
6380,59137,Not as described,375.75,Approved,2024-10-16
6381,59138,Color mismatch,969.8,Approved,2024-12-23
6382,59148,Wrong size,3668.7,Rejected,2025-08-22
6383,59149,Shade mismatch,562.47,Rejected,2025-08-23
6384,59151,Changed mind,1293.67,Approved,2025-08-30
6385,59165,Not as described,988.73,Approved,2026-09-08
6386,59166,Changed mind,776.2,Approved,2026-08-31
6387,59174,Size too small,5522.26,Approved,2026-01-23
6388,59182,Changed mind,1477.04,Approved,2025-07-14
6389,59207,Size too large,2954.08,Approved,2025-09-09
6390,59235,Changed mind,434.65,Approved,2025-04-28
6391,59267,Uncomfortable fit,2972.8,Approved,2025-12-26
6392,59268,Changed mind,200.78,Approved,2025-12-27
6393,59273,Fabric quality poor,1564.88,Approved,2026-01-13
6394,59276,COLOR MISMATCH,5522.26,Pending,2026-01-09
6395,59287,Changed mind,4176.44,Approved,2026-04-13
6396,59290,Uncomfortable fit,2174.44,Pending,2026-06-03
6397,59305,Size too large,1477.04,Approved,2026-05-17
6398,59313,Shade mismatch,823.09,Approved,2026-05-09
6399,59320,Fabric quality poor,922.42,Rejected,2026-05-13
6400,59324,Not as described,804.47,Approved,2026-05-07
6401,59335,Size too large,3970.76,Approved,2025-11-04
6402,59343,Product damaged,562.47,Approved,03 Jan 2026
6403,59359,Changed mind,375.75,Approved,07-06-2026
6404,59361,Sole damage,2743.56,Approved,2026-06-22
6405,59373,Shade mismatch,562.47,Approved,2026-08-17
6406,59398,Color mismatch,782.44,Approved,2026-08-25
6407,59401,Color mismatch,1834.35,Approved,2026-05-24
6408,59414,Changed mind,4839.56,Approved,2026-05-25
6409,59415,Uncomfortable fit,4348.88,Approved,2026-05-27
6410,59418,Product damaged,275.13,Approved,2026-05-26
6411,59427,Shade mismatch,846.15,Approved,2026-05-25
6412,59430,Changed mind,716.49,Approved,2026-05-25
6413,59440,Changed mind,1240.53,Pending,2026-03-30
6414,59443,Wrong size,2088.22,Rejected,2026-06-14
6415,59459,Size too small,1477.04,Approved,2025-07-15
6416,59462,Changed mind,893.75,Rejected,2025-08-31
6417,59479,Color mismatch,1287.64,Approved,2026-03-21
6418,59500,Shade mismatch,823.09,Approved,2026-08-15
6419,59507,Not as described,205.29,Approved,2026-04-13
6420,59508,Uncomfortable fit,2419.78,Pending,2026-06-25
6421,59530,Color mismatch,2088.22,Approved,2023/12/31
6422,59538,Wrong size,1488.07,Rejected,2024-08-15
6423,59539,Changed mind,2743.56,Approved,2024-08-23
6424,59545,Changed mind,654.36,Approved,2025-01-27
6425,59548,Not as described,716.49,Approved,2025-03-20
6426,59559,Changed mind,3970.76,Rejected,2024-11-27
6427,59565,COLOR MISMATCH,1477.93,Approved,2026-03-11
6428,59566,Changed mind,2270.49,Approved,04 Apr 2024
6429,59597,Changed mind,275.13,Approved,2026-02-10
6430,59605,Size too large,1985.38,Rejected,2026-09-02
6431,59606,Changed mind,782.44,Approved,2026-09-09
6432,59612,Color mismatch,2270.49,Approved,2026-02-07
6433,59621,Fabric quality poor,6042.66,Approved,2026-04-30
6434,59626,Size issue,754.18,Approved,2026-06-25
6435,59653,Sole damage,1115.56,Approved,2025-12-12
6436,59659,Color mismatch,3021.33,Rejected,2026-01-06
6437,59661,Uncomfortable fit,2088.22,Approved,2026-02-25
6438,59662,Wrong size,1834.35,Approved,2026-02-23
6439,59663,Color mismatch,2270.49,Pending,2026-03-19
6440,59671,Color mismatch,3833.9,Approved,2026-07-26
6441,59690,Changed mind,1939.6,Approved,06/21/2025
6442,59692,Changed mind,2972.8,Pending,2025-06-25
6443,59705,Wrong size,1488.07,Approved,2025-11-17
6444,59717,Wrong size,4176.44,Approved,2026-07-09
6445,59733,Sole damage,7259.34,Approved,2026-06-09
6446,59737,Changed mind,654.38,Approved,2026-06-22
6447,59754,Product damaged,2679.66,Approved,2026-01-28
6448,59771,Shade mismatch,275.13,Approved,2026-09-08
6449,59773,Product damaged,562.47,Approved,2026-09-11
6450,59792,Product damaged,664.45,Approved,2026-06-26
6451,59803,Color mismatch,2575.28,Approved,2025-08-29
6452,59811,Shade mismatch,869.3,Rejected,2025-08-30
6453,59821,Color mismatch,3970.76,Approved,2025-09-02
6454,59823,Fabric quality poor,7468.2,Approved,2025-09-02
6455,59829,Size issue,1308.72,Approved,2024-05-22
6456,59835,Product damaged,1240.53,Approved,2026-06-02
6457,59850,Size too small,1477.04,Approved,2026-06-30
6458,59853,Fabric quality poor,893.75,Pending,2026-07-05
6459,59857,Fabric quality poor,2489.4,Approved,2026-07-28
6460,59871,Fabric quality poor,2767.26,Approved,2026-08-24
6461,59888,Changed mind,1293.67,Approved,2024-03-20
